order_id,order_date,ship_date,ship_mode,customer_id
CA-2015-114195,15.04.2015,23.04.2015,First Class,AS-COR-E-461
CA-2015-114251,15.04.2015,26.04.2015,Standard Class,DO-CON-E-462
CA-2015-114251,16.04.2015,26.04.2015,Standard Class,DO-CON-E-463
CA-2015-114251,18.04.2015,26.04.2015,Standard Class,DO-CON-E-464
CA-2015-114251,18.04.2015,26.04.2015,Standard Class,DO-CON-E-465
CA-2015-114251,18.04.2015,26.04.2015,Standard Class,DO-CON-E-466
CA-2015-114314,18.04.2015,21.04.2015,Standard Class,BA-COR-S-467
CA-2015-114314,18.04.2015,21.04.2015,Standard Class,BA-COR-S-468
CA-2015-114321,18.04.2015,24.04.2015,Standard Class,CR-COR-S-469
CA-2015-114321,18.04.2015,24.04.2015,Standard Class,CR-COR-S-470
CA-2015-114321,18.04.2015,24.04.2015,Standard Class,CR-COR-S-471
CA-2015-114335,19.04.2015,20.04.2015,Standard Class,PR-CON-S-472
CA-2015-114433,19.04.2015,23.04.2015,Standard Class,PA-CON-W-473
CA-2015-114510,19.04.2015,30.04.2015,Standard Class,FO-CON-W-474
CA-2015-114510,20.04.2015,30.04.2015,Standard Class,FO-CON-W-475
CA-2015-114510,20.04.2015,30.04.2015,Standard Class,FO-CON-W-476
CA-2015-114510,20.04.2015,30.04.2015,Standard Class,FO-CON-W-477
CA-2015-114510,20.04.2015,30.04.2015,Standard Class,FO-CON-W-478
CA-2015-114517,21.04.2015,29.04.2015,Standard Class,HO-COR-E-479
CA-2015-114517,21.04.2015,29.04.2015,Standard Class,HO-COR-E-480
CA-2015-114643,22.04.2015,26.04.2015,Standard Class,MC-COR-W-481
CA-2015-114790,22.04.2015,29.04.2015,Second Class,MC-COR-S-482
CA-2015-114790,23.04.2015,29.04.2015,Second Class,MC-COR-S-483
CA-2015-114790,23.04.2015,29.04.2015,Second Class,MC-COR-S-484
CA-2015-114790,23.04.2015,29.04.2015,Second Class,MC-COR-S-485
CA-2015-115049,23.04.2015,03.05.2015,Standard Class,MO-CON-C-486
CA-2015-115056,23.04.2015,23.04.2015,Same Day,RO-CON-E-487
CA-2015-115084,23.04.2015,01.05.2015,Standard Class,SC-COR-S-488
CA-2015-115133,25.04.2015,07.05.2015,Standard Class,AR-HOM-E-489
CA-2015-115133,25.04.2015,07.05.2015,Standard Class,AR-HOM-E-490
CA-2015-115133,25.04.2015,07.05.2015,Standard Class,AR-HOM-E-491
CA-2015-115161,25.04.2015,07.05.2015,First Class,CA-CON-W-492
CA-2015-115259,25.04.2015,05.05.2015,Second Class,CR-CON-E-493
CA-2015-115259,25.04.2015,05.05.2015,Second Class,CR-CON-E-494
CA-2015-115259,26.04.2015,05.05.2015,Second Class,CR-CON-E-495
CA-2015-115259,26.04.2015,05.05.2015,Second Class,CR-CON-E-496
CA-2015-115336,26.04.2015,02.05.2015,Standard Class,BL-COR-C-497
CA-2015-115357,26.04.2015,29.04.2015,Second Class,FJ-CON-S-498
CA-2015-115791,28.04.2015,10.05.2015,Second Class,LA-CON-E-499
CA-2015-115791,28.04.2015,10.05.2015,Second Class,LA-CON-E-500
CA-2015-115791,28.04.2015,10.05.2015,Second Class,LA-CON-E-501
CA-2015-115791,28.04.2015,10.05.2015,Second Class,LA-CON-E-502
CA-2015-115812,28.04.2015,01.05.2015,Standard Class,HO-CON-W-503
CA-2015-115812,28.04.2015,01.05.2015,Standard Class,HO-CON-W-504
CA-2015-115812,28.04.2015,01.05.2015,Standard Class,HO-CON-W-505
CA-2015-115812,28.04.2015,01.05.2015,Standard Class,HO-CON-W-506
CA-2015-115812,28.04.2015,01.05.2015,Standard Class,HO-CON-W-507
CA-2015-115812,29.04.2015,01.05.2015,Standard Class,HO-CON-W-508
CA-2015-115812,29.04.2015,01.05.2015,Standard Class,HO-CON-W-509
CA-2015-115889,29.04.2015,05.05.2015,Standard Class,HO-CON-W-510
CA-2015-115889,29.04.2015,05.05.2015,Standard Class,HO-CON-W-511
CA-2015-115973,29.04.2015,11.05.2015,First Class,GE-CON-E-512
CA-2015-115980,29.04.2015,01.05.2015,Standard Class,WI-COR-C-513
CA-2015-115980,30.04.2015,01.05.2015,Standard Class,WI-COR-C-514
CA-2015-116190,30.04.2015,05.05.2015,Standard Class,GO-CON-S-515
CA-2015-116190,30.04.2015,05.05.2015,Standard Class,GO-CON-S-516
CA-2015-116190,02.05.2015,05.05.2015,Standard Class,GO-CON-S-517
CA-2015-116239,02.05.2015,02.05.2015,Same Day,LU-CON-S-518
CA-2015-116246,03.05.2015,12.05.2015,Second Class,WE-CON-E-519
CA-2015-116407,03.05.2015,05.05.2015,Standard Class,FR-CON-S-520
CA-2015-116407,03.05.2015,05.05.2015,Standard Class,FR-CON-S-521
CA-2015-116407,04.05.2015,05.05.2015,Standard Class,FR-CON-S-522
CA-2015-116568,04.05.2015,08.05.2015,Standard Class,MI-CON-S-523
CA-2015-116666,04.05.2015,09.05.2015,First Class,TH-CON-E-524
CA-2015-116673,04.05.2015,08.05.2015,Second Class,O'-CON-W-525
CA-2015-116757,04.05.2015,13.05.2015,Standard Class,ST-COR-C-526
CA-2015-116757,04.05.2015,13.05.2015,Standard Class,ST-COR-C-527
CA-2015-116785,05.05.2015,16.05.2015,Standard Class,HA-HOM-W-528
CA-2015-116785,05.05.2015,16.05.2015,Standard Class,HA-HOM-W-529
CA-2015-116834,05.05.2015,13.05.2015,Standard Class,PE-HOM-W-530
CA-2015-116834,05.05.2015,13.05.2015,Standard Class,PE-HOM-W-531
CA-2015-116904,05.05.2015,09.05.2015,Standard Class,CH-CON-C-532
CA-2015-116904,05.05.2015,09.05.2015,Standard Class,CH-CON-C-533
CA-2015-116904,05.05.2015,09.05.2015,Standard Class,CH-CON-C-534
CA-2015-116904,06.05.2015,09.05.2015,Standard Class,CH-CON-C-535
CA-2015-116932,06.05.2015,17.05.2015,Standard Class,EL-COR-W-536
CA-2015-116932,06.05.2015,17.05.2015,Standard Class,EL-COR-W-537
CA-2015-116932,07.05.2015,17.05.2015,Standard Class,EL-COR-W-538
CA-2015-117016,07.05.2015,15.05.2015,Standard Class,CH-CON-S-539
CA-2015-117317,07.05.2015,07.05.2015,Same Day,FA-CON-W-540
CA-2015-117345,07.05.2015,15.05.2015,Standard Class,FI-COR-S-541
CA-2015-117345,08.05.2015,15.05.2015,Standard Class,FI-COR-S-542
CA-2015-117345,09.05.2015,15.05.2015,Standard Class,FI-COR-S-543
CA-2015-117345,09.05.2015,15.05.2015,Standard Class,FI-COR-S-544
CA-2015-117429,09.05.2015,10.05.2015,Standard Class,RE-HOM-E-545
CA-2015-117464,09.05.2015,10.05.2015,Second Class,PA-CON-W-546
CA-2015-117464,09.05.2015,10.05.2015,Second Class,PA-CON-W-547
CA-2015-117464,09.05.2015,10.05.2015,Second Class,PA-CON-W-548
CA-2015-117464,10.05.2015,10.05.2015,Second Class,PA-CON-W-549
CA-2015-117478,10.05.2015,14.05.2015,First Class,HU-CON-E-550
CA-2015-117639,10.05.2015,19.05.2015,Standard Class,WI-COR-S-551
CA-2015-117639,10.05.2015,19.05.2015,Standard Class,WI-COR-S-552
CA-2015-117709,10.05.2015,12.05.2015,Standard Class,MA-CON-C-553
CA-2015-117765,10.05.2015,20.05.2015,Standard Class,BE-HOM-C-554
CA-2015-117765,10.05.2015,20.05.2015,Standard Class,BE-HOM-C-555
CA-2015-117765,10.05.2015,20.05.2015,Standard Class,BE-HOM-C-556
CA-2015-117765,11.05.2015,20.05.2015,Standard Class,BE-HOM-C-557
CA-2015-118192,11.05.2015,19.05.2015,Standard Class,MO-CON-E-558
CA-2015-118192,11.05.2015,19.05.2015,Standard Class,MO-CON-E-559
CA-2015-118276,11.05.2015,19.05.2015,Standard Class,GR-HOM-C-560
CA-2015-118304,11.05.2015,19.05.2015,Standard Class,HU-CON-E-561
CA-2015-118339,11.05.2015,12.05.2015,Standard Class,NG-CON-C-562
CA-2015-118339,11.05.2015,12.05.2015,Standard Class,NG-CON-C-563
CA-2015-118339,11.05.2015,12.05.2015,Standard Class,NG-CON-C-564
CA-2015-118339,12.05.2015,12.05.2015,Standard Class,NG-CON-C-565
CA-2015-118339,12.05.2015,12.05.2015,Standard Class,NG-CON-C-566
CA-2015-118962,13.05.2015,15.05.2015,Standard Class,SI-CON-W-567
CA-2015-118962,13.05.2015,15.05.2015,Standard Class,SI-CON-W-568
CA-2015-118962,13.05.2015,15.05.2015,Standard Class,SI-CON-W-569
CA-2015-118976,13.05.2015,20.05.2015,Standard Class,YE-COR-E-570
CA-2015-118976,13.05.2015,20.05.2015,Standard Class,YE-COR-E-571
CA-2015-118976,13.05.2015,20.05.2015,Standard Class,YE-COR-E-572
CA-2015-118976,14.05.2015,20.05.2015,Standard Class,YE-COR-E-573
CA-2015-119032,16.05.2015,21.05.2015,Standard Class,SC-CON-E-574
CA-2015-119144,16.05.2015,18.05.2015,First Class,DE-COR-W-575
CA-2015-119144,17.05.2015,18.05.2015,First Class,DE-COR-W-576
CA-2015-119144,18.05.2015,18.05.2015,First Class,DE-COR-W-577
CA-2015-119151,18.05.2015,26.05.2015,Second Class,PE-HOM-E-578
CA-2015-119151,18.05.2015,26.05.2015,Second Class,PE-HOM-E-579
CA-2015-119172,18.05.2015,28.05.2015,Standard Class,DA-HOM-C-580
CA-2015-119172,19.05.2015,28.05.2015,Standard Class,DA-HOM-C-581
CA-2015-119375,19.05.2015,28.05.2015,Standard Class,CA-COR-E-582
CA-2015-119375,20.05.2015,28.05.2015,Standard Class,CA-COR-E-583
CA-2015-119375,20.05.2015,28.05.2015,Standard Class,CA-COR-E-584
CA-2015-119466,20.05.2015,28.05.2015,Standard Class,PA-COR-C-585
CA-2015-119529,20.05.2015,31.05.2015,Second Class,MO-COR-E-586
CA-2015-119977,20.05.2015,22.05.2015,Second Class,NO-CON-E-587
CA-2015-120096,20.05.2015,31.05.2015,First Class,ED-COR-W-588
CA-2015-120096,20.05.2015,31.05.2015,First Class,ED-COR-W-589
CA-2015-120243,21.05.2015,23.05.2015,Second Class,TA-HOM-W-590
CA-2015-120278,21.05.2015,26.05.2015,Standard Class,SC-CON-C-591
CA-2015-120278,21.05.2015,26.05.2015,Standard Class,SC-CON-C-592
CA-2015-120278,21.05.2015,26.05.2015,Standard Class,SC-CON-C-593
CA-2015-120278,21.05.2015,26.05.2015,Standard Class,SC-CON-C-594
CA-2015-120411,21.05.2015,22.05.2015,First Class,BR-CON-C-595
CA-2015-120411,21.05.2015,22.05.2015,First Class,BR-CON-C-596
CA-2015-120432,21.05.2015,23.05.2015,Second Class,WA-COR-S-597
CA-2015-120474,21.05.2015,27.05.2015,First Class,PÖ-CON-C-598
CA-2015-120474,21.05.2015,27.05.2015,First Class,PÖ-CON-C-599
CA-2015-120544,22.05.2015,02.06.2015,Standard Class,SH-COR-C-600
CA-2015-120544,22.05.2015,02.06.2015,Standard Class,SH-COR-C-601
CA-2015-120544,23.05.2015,02.06.2015,Standard Class,SH-COR-C-602
CA-2015-120670,23.05.2015,25.05.2015,Standard Class,KR-HOM-S-603
CA-2015-120768,23.05.2015,02.06.2015,Second Class,MA-CON-S-604
CA-2015-120768,23.05.2015,02.06.2015,Second Class,MA-CON-S-605
CA-2015-120768,23.05.2015,02.06.2015,Second Class,MA-CON-S-606
CA-2015-120775,23.05.2015,01.06.2015,Standard Class,D'-CON-C-607
CA-2015-120775,23.05.2015,01.06.2015,Standard Class,D'-CON-C-608
CA-2015-120775,24.05.2015,01.06.2015,Standard Class,D'-CON-C-609
CA-2015-120775,25.05.2015,01.06.2015,Standard Class,D'-CON-C-610
CA-2015-120775,25.05.2015,01.06.2015,Standard Class,D'-CON-C-611
CA-2015-120838,25.05.2015,02.06.2015,Second Class,O'-CON-W-612
CA-2015-120838,26.05.2015,02.06.2015,Second Class,O'-CON-W-613
CA-2015-120852,26.05.2015,30.05.2015,Standard Class,BR-CON-C-614
CA-2015-120852,26.05.2015,30.05.2015,Standard Class,BR-CON-C-615
CA-2015-120887,26.05.2015,29.05.2015,Standard Class,SE-COR-E-616
CA-2015-120950,26.05.2015,02.06.2015,Standard Class,AS-CON-S-617
CA-2015-121006,26.05.2015,27.05.2015,Standard Class,CR-CON-C-618
CA-2015-121006,26.05.2015,27.05.2015,Standard Class,CR-CON-C-619
CA-2015-121006,26.05.2015,27.05.2015,Standard Class,CR-CON-C-620
CA-2015-121006,27.05.2015,27.05.2015,Standard Class,CR-CON-C-621
CA-2015-121006,27.05.2015,27.05.2015,Standard Class,CR-CON-C-622
CA-2015-121006,27.05.2015,27.05.2015,Standard Class,CR-CON-C-623
CA-2015-121167,27.05.2015,28.05.2015,Second Class,O'-CON-E-624
CA-2015-121286,27.05.2015,31.05.2015,Second Class,NE-COR-S-625
CA-2015-121286,28.05.2015,31.05.2015,Second Class,NE-COR-S-626
CA-2015-121573,28.05.2015,04.06.2015,Standard Class,GO-CON-E-627
CA-2015-121573,28.05.2015,04.06.2015,Standard Class,GO-CON-E-628
CA-2015-121573,30.05.2015,04.06.2015,Standard Class,GO-CON-E-629
CA-2015-121629,30.05.2015,31.05.2015,Standard Class,TH-CON-C-630
CA-2015-121664,30.05.2015,31.05.2015,Standard Class,PA-HOM-W-631
CA-2015-121727,30.05.2015,09.06.2015,Standard Class,KA-CON-E-632
CA-2015-121762,30.05.2015,01.06.2015,Standard Class,LI-COR-W-633
CA-2015-121762,30.05.2015,01.06.2015,Standard Class,LI-COR-W-634
CA-2015-121762,30.05.2015,01.06.2015,Standard Class,LI-COR-W-635
CA-2015-121769,30.05.2015,05.06.2015,Standard Class,ST-CON-E-636
CA-2015-122070,31.05.2015,03.06.2015,Second Class,HA-COR-E-637
CA-2015-122070,31.05.2015,03.06.2015,Second Class,HA-COR-E-638
CA-2015-122217,01.06.2015,12.06.2015,Standard Class,PA-HOM-S-639
CA-2015-122336,01.06.2015,12.06.2015,Second Class,DO-COR-E-640
CA-2015-122336,01.06.2015,12.06.2015,Second Class,DO-COR-E-641
CA-2015-122336,01.06.2015,12.06.2015,Second Class,DO-COR-E-642
CA-2015-122336,01.06.2015,12.06.2015,Second Class,DO-COR-E-643
CA-2015-122567,01.06.2015,13.06.2015,Standard Class,NG-CON-C-644
CA-2015-122567,01.06.2015,13.06.2015,Standard Class,NG-CON-C-645
CA-2015-122588,01.06.2015,11.06.2015,Second Class,RE-CON-E-646
CA-2015-122609,01.06.2015,06.06.2015,Standard Class,PO-CON-C-647
CA-2015-122609,01.06.2015,06.06.2015,Standard Class,PO-CON-C-648
CA-2015-122679,01.06.2015,12.06.2015,Standard Class,BA-HOM-W-649
CA-2015-122749,02.06.2015,04.06.2015,Standard Class,GE-CON-C-650
CA-2015-122882,02.06.2015,07.06.2015,Standard Class,BR-COR-E-651
CA-2015-122882,02.06.2015,07.06.2015,Standard Class,BR-COR-E-652
CA-2015-122882,02.06.2015,07.06.2015,Standard Class,BR-COR-E-653
CA-2015-122882,02.06.2015,07.06.2015,Standard Class,BR-COR-E-654
CA-2015-122931,03.06.2015,14.06.2015,Standard Class,MC-COR-E-655
CA-2015-122931,03.06.2015,14.06.2015,Standard Class,MC-COR-E-656
CA-2015-122931,03.06.2015,14.06.2015,Standard Class,MC-COR-E-657
CA-2015-122931,03.06.2015,14.06.2015,Standard Class,MC-COR-E-658
CA-2015-122931,03.06.2015,14.06.2015,Standard Class,MC-COR-E-659
CA-2015-122931,04.06.2015,14.06.2015,Standard Class,MC-COR-E-660
CA-2015-123064,04.06.2015,11.06.2015,First Class,AP-CON-C-661
CA-2015-123127,04.06.2015,11.06.2015,Standard Class,PE-COR-E-662
CA-2015-123225,04.06.2015,09.06.2015,First Class,NG-CON-C-663
CA-2015-123225,04.06.2015,09.06.2015,First Class,NG-CON-C-664
CA-2015-123253,06.06.2015,13.06.2015,Second Class,EN-HOM-E-665
CA-2015-123260,06.06.2015,07.06.2015,Standard Class,ME-HOM-W-666
CA-2015-123295,06.06.2015,06.06.2015,Same Day,HA-HOM-W-667
CA-2015-123316,06.06.2015,14.06.2015,Standard Class,PA-COR-E-668
CA-2015-123323,06.06.2015,08.06.2015,Standard Class,HE-CON-W-669
CA-2015-123344,06.06.2015,09.06.2015,Standard Class,DU-CON-W-670
CA-2015-123400,06.06.2015,07.06.2015,Standard Class,BA-CON-S-671
CA-2015-123400,06.06.2015,07.06.2015,Standard Class,BA-CON-S-672
CA-2015-123477,06.06.2015,17.06.2015,Second Class,WI-COR-W-673
CA-2015-123498,07.06.2015,17.06.2015,First Class,CH-COR-C-674
CA-2015-123498,07.06.2015,17.06.2015,First Class,CH-COR-C-675
CA-2015-123855,08.06.2015,18.06.2015,Standard Class,CR-CON-W-676
CA-2015-123925,08.06.2015,11.06.2015,Second Class,FR-CON-S-677
CA-2015-124023,08.06.2015,19.06.2015,First Class,JO-CON-S-678
CA-2015-124079,08.06.2015,16.06.2015,Standard Class,FE-COR-W-679
CA-2015-124079,09.06.2015,16.06.2015,Standard Class,FE-COR-W-680
CA-2015-124247,09.06.2015,21.06.2015,Standard Class,HO-COR-W-681
CA-2015-124394,09.06.2015,17.06.2015,Second Class,BL-CON-C-682
CA-2015-124394,09.06.2015,17.06.2015,Second Class,BL-CON-C-683
CA-2015-124429,09.06.2015,09.06.2015,Same Day,HE-COR-W-684
CA-2015-124429,09.06.2015,09.06.2015,Same Day,HE-COR-W-685
CA-2015-124464,09.06.2015,20.06.2015,Standard Class,SC-HOM-E-686
CA-2015-124478,09.06.2015,11.06.2015,Standard Class,AB-HOM-C-687
CA-2015-124478,09.06.2015,11.06.2015,Standard Class,AB-HOM-C-688
CA-2015-124478,09.06.2015,11.06.2015,Standard Class,AB-HOM-C-689
CA-2015-124478,09.06.2015,11.06.2015,Standard Class,AB-HOM-C-690
CA-2015-124478,09.06.2015,11.06.2015,Standard Class,AB-HOM-C-691
CA-2015-124513,09.06.2015,15.06.2015,Standard Class,LU-HOM-E-692
CA-2015-124618,09.06.2015,16.06.2015,Second Class,SC-CON-S-693
CA-2015-124646,09.06.2015,11.06.2015,First Class,VI-CON-C-694
CA-2015-124646,09.06.2015,11.06.2015,First Class,VI-CON-C-695
CA-2015-124688,10.06.2015,17.06.2015,First Class,CA-COR-S-696
CA-2015-124688,13.06.2015,17.06.2015,First Class,CA-COR-S-697
CA-2015-124688,14.06.2015,17.06.2015,First Class,CA-COR-S-698
CA-2015-124702,15.06.2015,21.06.2015,Standard Class,HE-COR-W-699
CA-2015-124702,15.06.2015,21.06.2015,Standard Class,HE-COR-W-700
CA-2015-124709,15.06.2015,20.06.2015,Second Class,WE-CON-W-701
CA-2015-124723,15.06.2015,26.06.2015,Standard Class,ZA-CON-C-702
CA-2015-124730,16.06.2015,16.06.2015,Same Day,SM-CON-E-703
CA-2015-124730,16.06.2015,16.06.2015,Same Day,SM-CON-E-704
CA-2015-124730,16.06.2015,16.06.2015,Same Day,SM-CON-E-705
CA-2015-124730,16.06.2015,16.06.2015,Same Day,SM-CON-E-706
CA-2015-124730,17.06.2015,17.06.2015,Same Day,SM-CON-E-707
CA-2015-124737,17.06.2015,19.06.2015,Standard Class,PR-CON-W-708
CA-2015-124737,17.06.2015,19.06.2015,Standard Class,PR-CON-W-709
CA-2015-124737,17.06.2015,19.06.2015,Standard Class,PR-CON-W-710
CA-2015-124737,17.06.2015,19.06.2015,Standard Class,PR-CON-W-711
CA-2015-124737,18.06.2015,19.06.2015,Standard Class,PR-CON-W-712
CA-2015-124737,20.06.2015,20.06.2015,Standard Class,PR-CON-W-713
CA-2015-124807,20.06.2015,22.06.2015,Second Class,EN-CON-C-714
CA-2015-124807,20.06.2015,22.06.2015,Second Class,EN-CON-C-715
CA-2015-124856,20.06.2015,25.06.2015,Second Class,DE-CON-E-716
CA-2015-124856,20.06.2015,25.06.2015,Second Class,DE-CON-E-717
CA-2015-124856,20.06.2015,25.06.2015,Second Class,DE-CON-E-718
CA-2015-124856,20.06.2015,25.06.2015,Second Class,DE-CON-E-719
CA-2015-125136,20.06.2015,27.06.2015,Standard Class,DA-COR-S-720
CA-2015-125136,20.06.2015,27.06.2015,Standard Class,DA-COR-S-721
CA-2015-125150,21.06.2015,30.06.2015,Standard Class,WE-COR-W-722
CA-2015-125171,21.06.2015,21.06.2015,Same Day,GO-CON-E-723
CA-2015-125514,21.06.2015,26.06.2015,First Class,MO-COR-C-724
CA-2015-125514,21.06.2015,26.06.2015,First Class,MO-COR-C-725
CA-2015-125514,21.06.2015,26.06.2015,First Class,MO-COR-C-726
CA-2015-125542,21.06.2015,01.07.2015,First Class,BA-COR-E-727
CA-2015-125542,21.06.2015,01.07.2015,First Class,BA-COR-E-728
CA-2015-125556,21.06.2015,23.06.2015,Second Class,LA-CON-E-729
CA-2015-125556,21.06.2015,23.06.2015,Second Class,LA-CON-E-730
CA-2015-125612,21.06.2015,30.06.2015,Standard Class,KA-CON-E-731
CA-2015-125612,21.06.2015,30.06.2015,Standard Class,KA-CON-E-732
CA-2015-125612,21.06.2015,30.06.2015,Standard Class,KA-CON-E-733
CA-2015-125682,21.06.2015,01.07.2015,First Class,BA-COR-S-734
CA-2015-125731,21.06.2015,01.07.2015,Standard Class,LU-CON-W-735
CA-2015-125731,21.06.2015,01.07.2015,Standard Class,LU-CON-W-736
CA-2015-125759,21.06.2015,24.06.2015,First Class,MA-HOM-W-737
CA-2015-125829,21.06.2015,27.06.2015,Standard Class,BR-CON-W-738
CA-2015-125829,21.06.2015,27.06.2015,Standard Class,BR-CON-W-739
CA-2015-125829,22.06.2015,27.06.2015,Standard Class,BR-CON-W-740
CA-2015-125829,22.06.2015,27.06.2015,Standard Class,BR-CON-W-741
CA-2015-125829,22.06.2015,27.06.2015,Standard Class,BR-CON-W-742
CA-2015-125997,22.06.2015,03.07.2015,First Class,WE-CON-E-743
CA-2015-125997,22.06.2015,03.07.2015,First Class,WE-CON-E-744
CA-2015-125997,22.06.2015,03.07.2015,First Class,WE-CON-E-745
CA-2015-125997,22.06.2015,03.07.2015,First Class,WE-CON-E-746
CA-2015-125997,23.06.2015,03.07.2015,First Class,WE-CON-E-747
CA-2015-125997,23.06.2015,03.07.2015,First Class,WE-CON-E-748
CA-2015-126032,23.06.2015,30.06.2015,Standard Class,ST-CON-E-749
CA-2015-126193,24.06.2015,30.06.2015,Standard Class,SH-CON-C-750
CA-2015-126193,25.06.2015,30.06.2015,Standard Class,SH-CON-C-751
CA-2015-126193,25.06.2015,30.06.2015,Standard Class,SH-CON-C-752
CA-2015-126200,25.06.2015,01.07.2015,Standard Class,EL-CON-C-753
CA-2015-126200,25.06.2015,01.07.2015,Standard Class,EL-CON-C-754
CA-2015-126277,27.06.2015,01.07.2015,Second Class,HE-CON-E-755
CA-2015-126333,27.06.2015,02.07.2015,Standard Class,EL-COR-C-756
CA-2015-126361,27.06.2015,08.07.2015,Second Class,DO-CON-W-757
CA-2015-126361,28.06.2015,08.07.2015,Second Class,DO-CON-W-758
CA-2015-126361,28.06.2015,08.07.2015,Second Class,DO-CON-W-759
CA-2015-126361,28.06.2015,08.07.2015,Second Class,DO-CON-W-760
CA-2015-126361,28.06.2015,08.07.2015,Second Class,DO-CON-W-761
CA-2015-126361,28.06.2015,08.07.2015,Second Class,DO-CON-W-762
CA-2015-126403,28.06.2015,09.07.2015,Second Class,RE-COR-E-763
CA-2015-126403,29.06.2015,09.07.2015,Second Class,RE-COR-E-764
CA-2015-126403,29.06.2015,09.07.2015,Second Class,RE-COR-E-765
CA-2015-126403,30.06.2015,09.07.2015,Second Class,RE-COR-E-766
CA-2015-126480,30.06.2015,07.07.2015,Standard Class,GO-COR-W-767
CA-2015-126522,30.06.2015,11.07.2015,Second Class,TR-CON-W-768
CA-2015-126683,30.06.2015,06.07.2015,Second Class,PR-HOM-W-769
CA-2015-126683,30.06.2015,06.07.2015,Second Class,PR-HOM-W-770
CA-2015-126760,30.06.2015,08.07.2015,Standard Class,MI-CON-W-771
CA-2015-126760,30.06.2015,08.07.2015,Standard Class,MI-CON-W-772
CA-2015-126760,30.06.2015,08.07.2015,Standard Class,MI-CON-W-773
CA-2015-126760,01.07.2015,08.07.2015,Standard Class,MI-CON-W-774
CA-2015-126802,01.07.2015,13.07.2015,Standard Class,CA-CON-C-775
CA-2015-126907,01.07.2015,10.07.2015,Standard Class,MC-COR-C-776
CA-2015-126963,02.07.2015,02.07.2015,Same Day,ST-CON-C-777
CA-2015-127012,02.07.2015,11.07.2015,Standard Class,MA-CON-W-778
CA-2015-127012,04.07.2015,11.07.2015,Standard Class,MA-CON-W-779
CA-2015-127012,04.07.2015,11.07.2015,Standard Class,MA-CON-W-780
CA-2015-127131,04.07.2015,06.07.2015,Standard Class,RY-COR-W-781
CA-2015-127131,04.07.2015,06.07.2015,Standard Class,RY-COR-W-782
CA-2015-127131,05.07.2015,06.07.2015,Standard Class,RY-COR-W-783
CA-2015-127131,05.07.2015,06.07.2015,Standard Class,RY-COR-W-784
CA-2015-127159,05.07.2015,07.07.2015,First Class,LO-CON-C-785
CA-2015-127166,05.07.2015,08.07.2015,Second Class,HU-CON-C-786
CA-2015-127166,05.07.2015,08.07.2015,Second Class,HU-CON-C-787
CA-2015-127166,05.07.2015,08.07.2015,Second Class,HU-CON-C-788
CA-2015-127166,05.07.2015,08.07.2015,Second Class,HU-CON-C-789
CA-2015-127187,05.07.2015,07.07.2015,Standard Class,PR-COR-E-790
CA-2015-127299,05.07.2015,09.07.2015,Standard Class,LE-CON-S-791
CA-2015-127299,05.07.2015,09.07.2015,Standard Class,LE-CON-S-792
CA-2015-127383,06.07.2015,16.07.2015,Standard Class,MC-COR-C-793
CA-2015-127446,06.07.2015,07.07.2015,Standard Class,CO-COR-C-794
CA-2015-127446,07.07.2015,07.07.2015,Standard Class,CO-COR-C-795
CA-2015-127446,07.07.2015,07.07.2015,Standard Class,CO-COR-C-796
CA-2015-127446,08.07.2015,08.07.2015,Standard Class,CO-COR-C-797
CA-2015-127446,08.07.2015,08.07.2015,Standard Class,CO-COR-C-798
CA-2015-127446,08.07.2015,08.07.2015,Standard Class,CO-COR-C-799
CA-2015-127488,09.07.2015,13.07.2015,Second Class,SC-CON-S-800
CA-2015-127523,09.07.2015,16.07.2015,Standard Class,GI-COR-E-801
CA-2015-127558,09.07.2015,10.07.2015,First Class,SH-CON-W-802
