order_id,sales,profit,profit_ratio,discount
CA-2015-125829,19,9,"0,48",0
CA-2015-125829,22,8,"0,38","0,2"
CA-2015-125829,448,140,"0,31","0,2"
CA-2015-125829,574,-65,"-0,11","0,2"
CA-2015-125829,666,67,"0,1","0,2"
CA-2015-125997,31,8,"0,26",0
CA-2015-125997,75,35,"0,47",0
CA-2015-125997,630,157,"0,25",0
CA-2015-125997,632,140,"0,22","0,1"
CA-2015-125997,802,-10,"-0,01","0,2"
CA-2015-125997,1350,661,"0,49",0
CA-2015-126032,86,1,"0,01","0,2"
CA-2015-126193,4,-7,"-1,7","0,8"
CA-2015-126193,13,4,"0,31","0,2"
CA-2015-126193,305,-534,"-1,75","0,8"
CA-2015-126200,12,-20,"-1,6","0,8"
CA-2015-126200,26,-40,"-1,55","0,8"
CA-2015-126277,3,-2,"-0,8","0,7"
CA-2015-126333,5,2,"0,35","0,2"
CA-2015-126361,13,5,"0,36","0,2"
CA-2015-126361,16,4,"0,26",0
CA-2015-126361,159,8,"0,05",0
CA-2015-126361,400,35,"0,09","0,2"
CA-2015-126361,448,219,"0,49",0
CA-2015-126361,1090,305,"0,28",0
CA-2015-126403,26,13,"0,49",0
CA-2015-126403,166,80,"0,48",0
CA-2015-126403,786,212,"0,27",0
CA-2015-126403,1326,239,"0,18",0
CA-2015-126480,9,4,"0,45",0
CA-2015-126522,54,16,"0,29",0
CA-2015-126683,6,3,"0,48",0
CA-2015-126683,2349,399,"0,17",0
CA-2015-126760,134,36,"0,27",0
CA-2015-126760,171,70,"0,41",0
CA-2015-126760,674,-110,"-0,16","0,2"
CA-2015-126760,912,114,"0,13","0,2"
CA-2015-126802,39,-51,"-1,3","0,6"
CA-2015-126907,16,5,"0,33","0,2"
CA-2015-126963,37,12,"0,33","0,2"
CA-2015-127012,12,5,"0,44",0
CA-2015-127012,23,11,"0,47",0
CA-2015-127012,41,11,"0,26",0
CA-2015-127131,12,4,"0,35","0,2"
CA-2015-127131,26,12,"0,48",0
CA-2015-127131,198,53,"0,27",0
CA-2015-127131,486,10,"0,02",0
CA-2015-127159,35,11,"0,31",0
CA-2015-127166,5,2,"0,34","0,2"
CA-2015-127166,18,-31,"-1,7","0,8"
CA-2015-127166,56,21,"0,38","0,2"
CA-2015-127166,108,-29,"-0,27","0,3"
CA-2015-127187,130,62,"0,48",0
CA-2015-127299,67,8,"0,11","0,2"
CA-2015-127299,2625,-945,"-0,36","0,5"
CA-2015-127383,50,18,"0,36","0,2"
CA-2015-127446,3,1,"0,35","0,2"
CA-2015-127446,6,2,"0,34","0,2"
CA-2015-127446,6,-4,"-0,65","0,6"
CA-2015-127446,16,5,"0,33","0,2"
CA-2015-127446,25,0,0,"0,2"
CA-2015-127446,1219,-122,"-0,1","0,3"
CA-2015-127488,5,2,"0,36","0,2"
CA-2015-127523,36,10,"0,27",0
CA-2015-127558,10,3,"0,32",0
CA-2015-127558,20,5,"0,26",0
CA-2015-127558,772,147,"0,19",0
CA-2015-127586,310,81,"0,26",0
CA-2015-127614,17,8,"0,47",0
CA-2015-127614,234,103,"0,44",0
CA-2015-127614,1256,75,"0,06",0
CA-2015-127691,6,2,"0,28",0
CA-2015-127691,160,58,"0,36",0
CA-2015-127859,127,41,"0,33","0,2"
CA-2015-127866,12,6,"0,49",0
CA-2015-127866,13,4,"0,29",0
CA-2015-127866,42,15,"0,36",0
CA-2015-127866,535,161,"0,3",0
CA-2015-127936,21,8,"0,38",0
CA-2015-127964,10,5,"0,46",0
CA-2015-127964,25,9,"0,36","0,2"
CA-2015-127964,126,41,"0,33","0,2"
CA-2015-128055,53,15,"0,28",0
CA-2015-128055,674,253,"0,38","0,2"
CA-2015-128062,6,2,"0,34","0,2"
CA-2015-128146,4,1,"0,29",0
CA-2015-128146,1323,357,"0,27",0
CA-2015-128209,2153,727,"0,34","0,2"
CA-2015-128209,4008,-50,"-0,01","0,2"
CA-2015-128237,7,2,"0,29",0
CA-2015-128237,15,4,"0,25",0
CA-2015-128237,25,10,"0,39",0
CA-2015-128237,45,16,"0,35",0
CA-2015-128524,23,7,"0,3",0
CA-2015-128524,102,15,"0,15",0
CA-2015-128524,2034,763,"0,38","0,2"
CA-2015-128538,8,4,"0,49",0
CA-2015-128622,11,3,"0,3",0
CA-2015-128839,45,22,"0,48",0
CA-2015-128839,210,90,"0,43",0
CA-2015-128846,123,60,"0,49",0
CA-2015-128846,630,164,"0,26",0
CA-2015-128888,605,204,"0,34","0,2"
CA-2015-128986,93,34,"0,36","0,2"
CA-2015-129091,11,5,"0,47",0
CA-2015-129091,16,8,"0,49",0
CA-2015-129091,320,157,"0,49",0
CA-2015-129091,675,290,"0,43",0
CA-2015-129147,19,-13,"-0,7","0,7"
CA-2015-129147,50,-10,"-0,2","0,4"
CA-2015-129147,540,-108,"-0,2","0,4"
CA-2015-129168,16,5,"0,35","0,2"
CA-2015-129189,1,-2,"-1,75","0,8"
CA-2015-129189,5,-13,"-2,6","0,8"
CA-2015-129189,88,30,"0,34","0,2"
CA-2015-129189,658,-94,"-0,14","0,3"
CA-2015-129364,6,-5,"-0,7","0,7"
CA-2015-129364,10,4,"0,35","0,2"
CA-2015-129364,12,4,"0,33","0,2"
CA-2015-129364,14,-3,"-0,19","0,2"
CA-2015-129364,28,9,"0,33","0,2"
CA-2015-129364,39,3,"0,08","0,2"
CA-2015-129364,53,20,"0,38","0,2"
CA-2015-129364,104,-18,"-0,18","0,2"
CA-2015-129574,48,23,"0,48",0
CA-2015-129819,12,6,"0,47",0
CA-2015-129924,8,3,"0,36","0,2"
CA-2015-129924,698,-17,"-0,03","0,2"
CA-2015-129938,446,-108,"-0,24","0,3"
CA-2015-130092,10,3,"0,31",0
CA-2015-130155,34,9,"0,27",0
CA-2015-130274,22,10,"0,48",0
CA-2015-130421,177,-460,"-2,6","0,8"
CA-2015-130428,4,1,"0,26","0,2"
CA-2015-130428,13,-10,"-0,8","0,7"
CA-2015-130428,1125,98,"0,09","0,2"
CA-2015-130449,42,12,"0,29",0
CA-2015-130449,58,27,"0,47",0
CA-2015-130575,9,-14,"-1,5","0,8"
CA-2015-130624,20,9,"0,46",0
CA-2015-130624,60,27,"0,45",0
CA-2015-130624,618,161,"0,26",0
CA-2015-130673,10,-6,"-0,58","0,6"
CA-2015-130673,10,4,"0,35","0,2"
CA-2015-130673,21,-4,"-0,18","0,2"
CA-2015-130673,67,-13,"-0,2","0,2"
CA-2015-130729,34,11,"0,33","0,2"
CA-2015-130813,19,9,"0,48",0
CA-2015-130869,7,2,"0,35","0,2"
CA-2015-130918,8,-2,"-0,24","0,2"
CA-2015-130960,10,3,"0,29",0
CA-2015-131002,13,6,"0,48",0
CA-2015-131002,43,20,"0,47",0
CA-2015-131002,58,24,"0,41",0
CA-2015-131002,105,28,"0,27",0
CA-2015-131002,822,214,"0,26",0
CA-2015-131009,19,-4,"-0,19","0,2"
CA-2015-131009,64,-35,"-0,55","0,6"
CA-2015-131009,130,-23,"-0,18","0,2"
CA-2015-131009,362,0,0,"0,3"
CA-2015-131051,58,29,"0,49",0
CA-2015-131247,206,-12,"-0,06","0,15"
CA-2015-131310,11,4,"0,34","0,2"
CA-2015-131310,123,14,"0,11","0,2"
CA-2015-131387,1680,126,"0,08","0,2"
CA-2015-131450,76,22,"0,29",0
CA-2015-131450,328,92,"0,28",0
CA-2015-131450,446,56,"0,13","0,2"
CA-2015-131450,1200,435,"0,36","0,2"
CA-2015-131527,96,10,"0,1","0,2"
CA-2015-131541,14,5,"0,36","0,2"
CA-2015-131541,49,17,"0,34","0,2"
CA-2015-131541,130,13,"0,1","0,2"
CA-2015-131800,35,13,"0,36","0,2"
CA-2015-131800,123,31,"0,25",0
CA-2015-131905,15,7,"0,48",0
CA-2015-131905,145,42,"0,29",0
CA-2015-131905,162,42,"0,26",0
CA-2015-131926,26,12,"0,48",0
CA-2015-131926,48,24,"0,5",0
CA-2015-131926,167,42,"0,25",0
CA-2015-131926,1503,496,"0,33",0
CA-2015-131926,2002,581,"0,29",0
CA-2015-131947,5,0,"0,09","0,2"
CA-2015-131947,30,-22,"-0,73","0,7"
CA-2015-131947,38,5,"0,13","0,2"
CA-2015-131947,40,13,"0,33","0,2"
CA-2015-131947,56,17,"0,3","0,2"
CA-2015-131947,149,46,"0,31","0,2"
CA-2015-132010,15,7,"0,47",0
CA-2015-132010,23,4,"0,19",0
CA-2015-132010,36,17,"0,48",0
CA-2015-132010,315,6,"0,02",0
CA-2015-132227,52,19,"0,36","0,2"
CA-2015-132451,19,9,"0,48",0
CA-2015-132451,586,73,"0,13","0,2"
CA-2015-132500,50,8,"0,17",0
CA-2015-132542,15,8,"0,5",0
CA-2015-132612,1441,245,"0,17",0
CA-2015-132787,93,25,"0,27",0
CA-2015-132801,107,11,"0,1","0,2"
CA-2015-132864,120,30,"0,25","0,2"
CA-2015-132913,14,4,"0,26",0
CA-2015-132962,16,5,"0,35","0,2"
CA-2015-132962,252,54,"0,21","0,2"
CA-2015-132983,160,58,"0,36",0
CA-2015-133158,69,23,"0,33","0,2"
CA-2015-133158,289,26,"0,09",0
CA-2015-133228,5,2,"0,43",0
CA-2015-133228,79,24,"0,3",0
CA-2015-133270,13,5,"0,37",0
CA-2015-133305,18,6,"0,35","0,2"
CA-2015-133305,49,23,"0,47",0
CA-2015-133354,19,9,"0,48",0
CA-2015-133389,8,-6,"-0,73","0,7"
CA-2015-133424,16,0,0,0
CA-2015-133424,44,22,"0,5",0
CA-2015-133543,12,3,"0,27",0
CA-2015-133592,15,7,"0,47",0
CA-2015-133592,196,92,"0,47",0
CA-2015-133592,342,79,"0,23",0
CA-2015-133592,606,151,"0,25",0
CA-2015-133592,1688,743,"0,44",0
CA-2015-133634,48,16,"0,34",0
CA-2015-133690,3,0,"0,11","0,2"
CA-2015-133690,219,-162,"-0,74","0,5"
CA-2015-133704,20,7,"0,33","0,2"
CA-2015-133704,44,12,"0,27",0
CA-2015-133753,8,1,"0,08","0,2"
CA-2015-133753,64,10,"0,16","0,2"
CA-2015-133753,70,6,"0,09","0,2"
CA-2015-133809,10,-2,"-0,22","0,4"
CA-2015-133809,12,-9,"-0,73","0,7"
CA-2015-133830,15,7,"0,48",0
CA-2015-133830,26,12,"0,45",0
CA-2015-133830,49,23,"0,47",0
CA-2015-133851,7,0,"0,02",0
CA-2015-133851,23,11,"0,46",0
CA-2015-133963,4,1,"0,36","0,2"
CA-2015-134061,17,6,"0,34",0
CA-2015-134103,11,5,"0,45",0
CA-2015-134103,230,7,"0,03",0
CA-2015-134215,102,28,"0,27",0
CA-2015-134215,255,105,"0,41",0
CA-2015-134215,260,125,"0,48",0
CA-2015-134278,560,175,"0,31","0,2"
CA-2015-134313,43,4,"0,1","0,2"
CA-2015-134313,1984,248,"0,13","0,2"
CA-2015-134551,26,9,"0,35","0,2"
CA-2015-134551,44,4,"0,09","0,2"
CA-2015-134551,663,75,"0,11","0,2"
CA-2015-134572,45,6,"0,13","0,2"
CA-2015-134572,402,-132,"-0,33","0,3"
CA-2015-134572,744,-96,"-0,13","0,3"
CA-2015-134621,18,-15,"-0,8","0,7"
CA-2015-134677,9,2,"0,21",0
CA-2015-134726,42,15,"0,36",0
CA-2015-134726,53,5,"0,09","0,2"
CA-2015-135090,54,24,"0,45",0
CA-2015-135405,9,1,"0,13","0,2"
CA-2015-135405,31,10,"0,31","0,2"
CA-2015-135608,46,21,"0,46",0
CA-2015-135608,604,45,"0,08","0,2"
CA-2015-135657,516,113,"0,22",0
CA-2015-135699,13,6,"0,48",0
CA-2015-135699,110,54,"0,49",0
CA-2015-135755,11,4,"0,36","0,2"
CA-2015-135755,40,15,"0,36","0,2"
CA-2015-135993,28,2,"0,08",0
CA-2015-135993,57,6,"0,1","0,2"
CA-2015-136280,5,2,"0,35","0,2"
CA-2015-136336,829,0,0,0
CA-2015-136399,44,15,"0,33",0
CA-2015-136399,242,18,"0,08","0,2"
CA-2015-136399,395,40,"0,1",0
CA-2015-136399,627,71,"0,11","0,2"
CA-2015-136567,62,29,"0,47",0
CA-2015-136567,122,0,0,0
CA-2015-136567,455,100,"0,22",0
CA-2015-136567,2244,494,"0,22",0
CA-2015-136644,648,32,"0,05",0
CA-2015-136742,45,-36,"-0,8","0,7"
CA-2015-136861,32,2,"0,06","0,2"
CA-2015-137092,4,1,"0,33","0,2"
CA-2015-137092,9,-15,"-1,7","0,8"
CA-2015-137092,24,8,"0,33","0,2"
CA-2015-137092,320,72,"0,23","0,2"
CA-2015-137092,505,32,"0,06","0,2"
CA-2015-137274,891,-153,"-0,17","0,3"
CA-2015-137351,43,13,"0,31","0,2"
CA-2015-137575,200,84,"0,42",0
CA-2015-137589,286,-64,"-0,23","0,2"
CA-2015-137911,89,31,"0,35","0,2"
CA-2015-138023,31,-53,"-1,7","0,8"
CA-2015-138072,28,7,"0,25","0,2"
CA-2015-138100,15,7,"0,47",0
CA-2015-138100,15,6,"0,43",0
CA-2015-138128,31,10,"0,31","0,2"
CA-2015-138128,1080,126,"0,12","0,4"
CA-2015-138177,74,-46,"-0,62","0,5"
CA-2015-138198,14,5,"0,33","0,2"
CA-2015-138240,16,-3,"-0,19","0,2"
CA-2015-138240,145,42,"0,29",0
CA-2015-138296,25,7,"0,28",0
CA-2015-138317,4,1,"0,16","0,2"
CA-2015-138317,9,-7,"-0,8","0,7"
CA-2015-138317,25,8,"0,34","0,2"
CA-2015-138317,44,4,"0,09","0,2"
CA-2015-138317,96,29,"0,3","0,2"
CA-2015-138317,207,-172,"-0,83","0,7"
CA-2015-138359,6,3,"0,49",0
CA-2015-138359,67,3,"0,04",0
CA-2015-138436,66,9,"0,13",0
CA-2015-138450,10,3,"0,31","0,2"
CA-2015-138450,53,20,"0,38","0,2"
CA-2015-138450,187,-35,"-0,19","0,2"
CA-2015-138513,13,6,"0,48",0
CA-2015-138527,10,4,"0,35","0,2"
CA-2015-138527,15,2,"0,15","0,2"
CA-2015-138527,167,19,"0,11","0,2"
CA-2015-138681,8,3,"0,31","0,2"
CA-2015-138681,52,10,"0,2","0,2"
CA-2015-138681,72,22,"0,3","0,2"
CA-2015-138681,222,78,"0,35","0,2"
CA-2015-138681,242,-42,"-0,18","0,2"
CA-2015-138709,16,8,"0,49",0
CA-2015-138709,22,11,"0,5",0
CA-2015-138737,9,2,"0,28",0
CA-2015-138940,758,265,"0,35","0,2"
CA-2015-139017,47,8,"0,16","0,2"
CA-2015-139192,100,38,"0,38",0
CA-2015-139192,1114,125,"0,11","0,2"
CA-2015-139283,15,7,"0,46",0
CA-2015-139423,76,22,"0,29",0
CA-2015-139451,15,4,"0,28",0
CA-2015-139451,21,6,"0,29",0
CA-2015-139542,14,-10,"-0,7","0,7"
CA-2015-139542,41,1,"0,01","0,2"
CA-2015-139598,18,6,"0,34","0,2"
CA-2015-139598,35,6,"0,16","0,2"
CA-2015-139598,82,8,"0,1","0,2"
CA-2015-139598,227,-43,"-0,19","0,2"
CA-2015-139633,5,-4,"-0,73","0,7"
CA-2015-139857,12,6,"0,47",0
CA-2015-139892,10,3,"0,28","0,2"
CA-2015-139892,32,7,"0,21","0,2"
CA-2015-139892,144,9,"0,06","0,2"
CA-2015-139892,178,-454,"-2,55","0,8"
CA-2015-139892,276,-59,"-0,21","0,2"
CA-2015-139892,1740,-25,"-0,01","0,3"
CA-2015-139892,8160,-1360,"-0,17","0,4"
CA-2015-140004,6,2,"0,26","0,2"
CA-2015-140004,7,1,"0,16","0,2"
CA-2015-140032,9,3,"0,35","0,2"
CA-2015-140039,79,6,"0,08","0,2"
CA-2015-140165,7,2,"0,34","0,2"
CA-2015-140165,398,-332,"-0,83","0,7"
CA-2015-140228,7,3,"0,36","0,2"
CA-2015-140228,27,2,"0,08","0,2"
CA-2015-140228,178,-38,"-0,21","0,2"
CA-2015-140396,13,5,"0,35","0,2"
CA-2015-140396,26,12,"0,48",0
CA-2015-140396,35,17,"0,5",0
CA-2015-140396,834,217,"0,26",0
CA-2015-140403,15,7,"0,49",0
CA-2015-140403,122,14,"0,11","0,2"
CA-2015-140473,720,135,"0,19","0,2"
CA-2015-140487,213,57,"0,27",0
CA-2015-140662,100,8,"0,08",0
CA-2015-140662,241,72,"0,3",0
CA-2015-140662,734,352,"0,48",0
CA-2015-140732,8,2,"0,26",0
CA-2015-140732,124,56,"0,45",0
CA-2015-140732,576,58,"0,1","0,2"
CA-2015-140795,469,206,"0,44",0
CA-2015-140816,448,90,"0,2","0,2"
CA-2015-140858,3,-2,"-0,77","0,7"
CA-2015-140858,31,-23,"-0,73","0,7"
CA-2015-140858,41,15,"0,35","0,2"
CA-2015-140858,336,117,"0,35","0,2"
CA-2015-140858,1228,0,0,"0,3"
CA-2015-140886,69,11,"0,16","0,2"
CA-2015-141005,63,30,"0,48",0
CA-2015-141110,4,2,"0,35","0,2"
CA-2015-141110,7,3,"0,35","0,2"
CA-2015-141110,15,7,"0,47",0
CA-2015-141110,41,11,"0,28",0
CA-2015-141152,34,13,"0,38","0,2"
CA-2015-141173,67,17,"0,25",0
CA-2015-141278,21,6,"0,29",0
CA-2015-141299,15,7,"0,49",0
CA-2015-141313,142,67,"0,47",0
CA-2015-141313,704,85,"0,12",0
CA-2015-141313,1737,504,"0,29",0
CA-2015-141355,15,2,"0,16","0,2"
CA-2015-141607,43,4,"0,1",0
CA-2015-141649,795,60,"0,08","0,2"
CA-2015-141726,9,3,"0,36","0,2"
CA-2015-141726,20,10,"0,49",0
CA-2015-141726,43,15,"0,36",0
CA-2015-141726,105,50,"0,48",0
CA-2015-141796,1215,352,"0,29",0
CA-2015-141817,20,5,"0,25","0,2"
CA-2015-141838,3,1,"0,25",0
CA-2015-141838,28,9,"0,34","0,2"
CA-2015-141838,29,3,"0,1","0,2"
CA-2015-141901,6,3,"0,45",0
CA-2015-142048,197,57,"0,29","0,2"
CA-2015-142314,207,58,"0,28",0
CA-2015-142510,18,-31,"-1,75","0,8"
CA-2015-142510,124,45,"0,36","0,2"
CA-2015-142510,132,10,"0,08","0,2"
CA-2015-142587,122,14,"0,11","0,2"
CA-2015-142587,410,-123,"-0,3","0,4"
CA-2015-142727,18,9,"0,48",0
CA-2015-142727,52,13,"0,25",0
CA-2015-142769,6,3,"0,47",0
CA-2015-142769,7,2,"0,3",0
CA-2015-142769,14,6,"0,39",0
CA-2015-142769,23,10,"0,43",0
CA-2015-142769,49,24,"0,5",0
CA-2015-142769,118,20,"0,17",0
CA-2015-142769,145,61,"0,42",0
CA-2015-142769,200,76,"0,38",0
CA-2015-142839,853,-227,"-0,27","0,4"
CA-2015-142951,23,5,"0,21","0,2"
CA-2015-142965,26,-5,"-0,2","0,2"
CA-2015-142965,27,-22,"-0,8","0,7"
CA-2015-142979,40,16,"0,41",0
CA-2015-143168,1,0,"0,35","0,2"
CA-2015-143168,62,28,"0,45",0
CA-2015-143182,15,4,"0,26","0,2"
CA-2015-143210,10,3,"0,33",0
CA-2015-143210,46,16,"0,34",0
CA-2015-143210,272,79,"0,29",0
CA-2015-143336,9,2,"0,29",0
CA-2015-143336,23,7,"0,33","0,2"
CA-2015-143336,213,16,"0,07","0,2"
CA-2015-143371,51,13,"0,26",0
CA-2015-143371,999,30,"0,03",0
CA-2015-143385,93,19,"0,2",0
CA-2015-143413,116,57,"0,49",0
CA-2015-143637,40,15,"0,36",0
CA-2015-143840,45,13,"0,28",0
CA-2015-143840,136,34,"0,25",0
CA-2015-143903,17,-14,"-0,85","0,6"
CA-2015-143903,343,39,"0,11","0,2"
CA-2015-143903,981,-140,"-0,14","0,3"
CA-2015-143917,54,15,"0,28",0
CA-2015-143917,78,34,"0,44",0
CA-2015-143917,8188,328,"0,04",0
CA-2015-144029,13,3,"0,24","0,2"
CA-2015-144029,103,8,"0,08","0,2"
CA-2015-144029,360,-5,"-0,01","0,3"
CA-2015-144071,40,11,"0,28",0
CA-2015-144071,79,29,"0,36",0
CA-2015-144281,492,241,"0,49",0
CA-2015-144407,104,52,"0,5",0
CA-2015-144414,6,3,"0,42",0
CA-2015-144414,18,9,"0,5",0
CA-2015-144414,3266,1062,"0,33","0,2"
CA-2015-144624,4549,1228,"0,27",0
CA-2015-144666,63,29,"0,46",0
CA-2015-144666,93,25,"0,27",0
CA-2015-144666,95,46,"0,48",0
CA-2015-144666,223,10,"0,05","0,15"
CA-2015-144666,341,3,"0,01",0
CA-2015-144666,704,88,"0,13","0,2"
CA-2015-144974,6,-5,"-0,77","0,7"
CA-2015-144974,21,5,"0,23","0,2"
CA-2015-144974,41,3,"0,08","0,2"
CA-2015-145212,5,1,"0,27",0
CA-2015-145254,41,12,"0,29",0
CA-2015-145254,45,5,"0,11",0
CA-2015-145254,302,38,"0,13","0,2"
CA-2015-145254,605,60,"0,1","0,2"
CA-2015-145317,8,1,"0,13","0,2"
CA-2015-145317,19,6,"0,31","0,2"
CA-2015-145317,21,7,"0,35","0,2"
CA-2015-145317,31,8,"0,26","0,2"
CA-2015-145317,122,15,"0,13","0,2"
CA-2015-145317,821,-16,"-0,02","0,5"
CA-2015-145317,22638,-1811,"-0,08","0,5"
CA-2015-145387,10,5,"0,47",0
CA-2015-145387,15,4,"0,29",0
CA-2015-145387,18,8,"0,44",0
CA-2015-145387,34,16,"0,46",0
CA-2015-145387,49,19,"0,38",0
CA-2015-145387,386,-61,"-0,16","0,3"
CA-2015-145387,1605,481,"0,3",0
CA-2015-145541,7000,2240,"0,32",0
CA-2015-145576,13,4,"0,29","0,2"
CA-2015-145576,13,1,"0,1","0,2"
CA-2015-145800,355,-185,"-0,52","0,5"
CA-2015-145926,480,82,"0,17",0
CA-2015-146283,18,6,"0,35","0,2"
CA-2015-146283,182,61,"0,34","0,2"
CA-2015-146283,967,-14,"-0,01","0,3"
CA-2015-146500,25,12,"0,47",0
CA-2015-146500,96,10,"0,1",0
CA-2015-146528,6,3,"0,49",0
CA-2015-146528,16,5,"0,29",0
CA-2015-146591,32,-24,"-0,73","0,7"
CA-2015-146591,56,20,"0,35","0,2"
CA-2015-146591,109,37,"0,34","0,2"
CA-2015-146591,181,-321,"-1,77","0,7"
CA-2015-146640,335,109,"0,33","0,2"
CA-2015-146703,212,8,"0,04",0
CA-2015-146731,3,1,"0,34","0,2"
CA-2015-146731,144,49,"0,34","0,2"
CA-2015-146815,4,2,"0,48",0
CA-2015-146815,173,13,"0,08","0,1"
CA-2015-146843,48,4,"0,08","0,2"
CA-2015-146843,102,-17,"-0,16","0,2"
CA-2015-146864,216,56,"0,26",0
CA-2015-146885,14,6,"0,45",0
CA-2015-146969,6,3,"0,48",0
CA-2015-146969,9,3,"0,33",0
CA-2015-146969,62,17,"0,27",0
CA-2015-146969,205,53,"0,26",0
CA-2015-146969,686,223,"0,33","0,2"
CA-2015-146990,6,3,"0,48",0
CA-2015-146990,30,14,"0,46",0
CA-2015-146997,6,0,0,0
CA-2015-147235,25,12,"0,47",0
CA-2015-147298,18,6,"0,31","0,2"
CA-2015-147298,230,23,"0,1","0,2"
CA-2015-147543,478,48,"0,1","0,2"
CA-2015-147900,29,10,"0,35","0,2"
CA-2015-147914,16,6,"0,36","0,2"
CA-2015-148040,74,23,"0,31","0,2"
CA-2015-148040,314,-35,"-0,11","0,2"
CA-2015-148285,10,4,"0,35","0,2"
CA-2015-148285,12,4,"0,34","0,2"
CA-2015-148369,11,5,"0,49",0
CA-2015-148383,947,-694,"-0,73","0,7"
CA-2015-148425,7,-4,"-0,67","0,7"
CA-2015-148488,11,5,"0,46",0
CA-2015-148488,106,37,"0,35","0,2"
CA-2015-148586,367,65,"0,18","0,1"
CA-2015-148614,19,6,"0,3",0
CA-2015-148614,19,9,"0,48",0
CA-2015-148761,92,46,"0,5",0
CA-2015-148782,89,8,"0,09","0,2"
CA-2015-148915,156,55,"0,35","0,2"
CA-2015-148915,444,-94,"-0,21","0,2"
CA-2015-148950,3,0,"0,16","0,2"
CA-2015-148950,5,-9,"-1,7","0,8"
CA-2015-148950,35,-2,"-0,06","0,2"
CA-2015-149020,3,1,"0,47",0
CA-2015-149020,52,21,"0,41",0
CA-2015-149055,63,21,"0,34","0,2"
CA-2015-149104,14,5,"0,33",0
CA-2015-149104,27,7,"0,28",0
CA-2015-149104,40,18,"0,45",0
CA-2015-149104,690,21,"0,03",0
CA-2015-149244,35,13,"0,38",0
CA-2015-149524,62,-53,"-0,86","0,5"
CA-2015-149538,13,6,"0,49",0
CA-2015-149538,19,9,"0,48",0
CA-2015-149538,100,43,"0,43",0
CA-2015-149538,233,9,"0,04",0
CA-2015-149594,104,17,"0,16","0,2"
CA-2015-149643,274,11,"0,04",0
CA-2015-149958,7,-6,"-0,77","0,7"
CA-2015-149958,43,-32,"-0,73","0,7"
CA-2015-149958,46,5,"0,11","0,2"
CA-2015-149958,132,48,"0,36","0,2"
CA-2015-149958,143,18,"0,13","0,2"
CA-2015-150203,250,73,"0,29",0
CA-2015-150245,1573,197,"0,13","0,2"
CA-2015-150301,64,11,"0,17","0,1"
CA-2015-150329,47,4,"0,08","0,2"
CA-2015-150490,16,1,"0,04",0
CA-2015-150490,16,2,"0,1",0
CA-2015-150490,46,13,"0,28",0
CA-2015-150518,221,58,"0,26",0
CA-2015-150518,282,79,"0,28",0
CA-2015-150581,100,2,"0,03","0,2"
CA-2015-150581,400,140,"0,35",0
CA-2015-150798,8,1,"0,18","0,2"
CA-2015-150798,36,13,"0,35","0,2"
CA-2015-150798,660,110,"0,17","0,4"
CA-2015-150798,910,-52,"-0,06","0,3"
CA-2015-151001,50,4,"0,08","0,2"
CA-2015-151001,52,4,"0,08","0,2"
CA-2015-151078,50,5,"0,1","0,2"
CA-2015-151162,17,6,"0,33","0,2"
CA-2015-151162,30,-24,"-0,8","0,7"
CA-2015-151162,37,-9,"-0,25","0,4"
CA-2015-151162,98,36,"0,36","0,2"
CA-2015-151162,180,-45,"-0,25","0,4"
CA-2015-151295,12,6,"0,49",0
CA-2015-151295,629,31,"0,05","0,2"
CA-2015-151330,79,22,"0,28",0
CA-2015-151330,177,30,"0,17",0
CA-2015-151330,1629,261,"0,16",0
CA-2015-151379,114,53,"0,46",0
CA-2015-151554,21,7,"0,35","0,2"
CA-2015-151708,96,-11,"-0,11","0,2"
CA-2015-151708,121,-3,"-0,03","0,2"
CA-2015-151792,240,54,"0,23","0,2"
CA-2015-151897,100,34,"0,34","0,2"
CA-2015-151946,14,7,"0,48",0
CA-2015-151946,16,4,"0,26",0
CA-2015-151946,57,21,"0,37",0
CA-2015-151946,354,-44,"-0,13","0,2"
CA-2015-151953,3,1,"0,35","0,2"
CA-2015-151967,130,10,"0,08",0
CA-2015-151995,12,3,"0,28",0
CA-2015-151995,26,3,"0,1",0
CA-2015-151995,214,62,"0,29",0
CA-2015-151995,1299,312,"0,24",0
CA-2015-152100,1213,-69,"-0,06","0,3"
CA-2015-152233,100,35,"0,35",0
CA-2015-152254,311,109,"0,35","0,2"
CA-2015-152268,1794,843,"0,47",0
CA-2015-152296,20,7,"0,35","0,2"
CA-2015-152345,24,-6,"-0,24","0,2"
CA-2015-152345,33,8,"0,24",0
CA-2015-152422,92,11,"0,13","0,2"
CA-2015-152443,18,9,"0,49",0
CA-2015-152443,246,69,"0,28",0
CA-2015-152443,448,219,"0,49",0
CA-2015-152562,6,2,"0,29",0
CA-2015-152562,70,19,"0,28",0
CA-2015-152618,8,3,"0,31","0,2"
CA-2015-152618,575,156,"0,27","0,3"
CA-2015-152849,4,0,"0,09","0,2"
CA-2015-152905,13,-3,"-0,2","0,2"
CA-2015-153087,24,12,"0,49",0
CA-2015-153087,498,184,"0,37",0
CA-2015-153150,20,7,"0,35","0,2"
CA-2015-153479,14,7,"0,47",0
CA-2015-153479,96,31,"0,33","0,2"
CA-2015-153619,7,3,"0,5",0
CA-2015-153808,66,24,"0,36","0,2"
