order_id,product_id,product_name,category,sub_category,manufacturer,unit_price,quantity,shipping_price
CA-2015-108182,Avery-1219,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Avery,"22,5",2,"2,7"
CA-2015-108189,Staples-1220,Staples,Office Supplies,Fasteners,Other,"3,13",2,"18,87"
CA-2015-108189,Kingston-1221,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,Kingston,"8,75",1,"18,87"
CA-2015-108189,Adams-1222,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Adams,"5,63",2,"18,87"
CA-2015-108189,Letter-1223,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,Other,"2,71",6,"18,87"
CA-2015-108189,Stiletto-1224,Stiletto Hand Letter Openers,Office Supplies,Supplies,Other,"9,38",2,"18,87"
CA-2015-108189,Pyle-1225,Pyle PMP37LED,Technology,Phones,Pyle,"95,83",3,"18,87"
CA-2015-108189,Bose-1226,Bose SoundLink Bluetooth Speaker,Technology,Phones,Other,"198,75",2,"18,87"
CA-2015-108273,Xerox-1227,Xerox 224,Office Supplies,Paper,Xerox,"6,43",7,"9,94"
CA-2015-108273,Tenex-1228,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,Tenex,"71,25",2,"9,94"
CA-2015-108609,Hon-1229,Hon 94000 Series Round Tables,Furniture,Tables,Hon,"296,25",8,"3,2"
CA-2015-108707,Xerox-1230,Xerox 210,Office Supplies,Paper,Xerox,"6,25",2,"11,62"
CA-2015-108861,Green-1231,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,Other,"42,81",4,7
CA-2015-108903,Convenience-1232,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,Other,"3,5",5,"52,85"
CA-2015-108903,Hunt-1233,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Hunt,35,2,"52,85"
CA-2015-108903,Logitech-1234,Logitech G105 Gaming Keyboard,Technology,Accessories,Logitech,"59,17",3,"52,85"
CA-2015-109043,Xerox-1235,Xerox 1955,Office Supplies,Paper,Xerox,"22,75",5,"21,97"
CA-2015-109043,Fellowes-1236,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Fellowes,38,5,"21,97"
CA-2015-109127,Avery-1237,Avery 492,Office Supplies,Labels,Avery,"2,83",6,"14,31"
CA-2015-109134,OIC-1238,OIC Stacking Trays,Furniture,Furnishings,OIC,"3,33",6,"14,86"
CA-2015-109218,BIC-1239,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,BIC,"6,4",5,"6,7"
CA-2015-109232,Global-1240,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Global,91,6,"1,26"
CA-2015-109302,Performers-1241,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,Other,28,7,"7,81"
CA-2015-109491,Master-1242,"Master Caster Door Stop, Brown",Furniture,Furnishings,Master Caster,5,4,"12,51"
CA-2015-109491,Enermax-1243,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Enermax,"20,67",3,"12,51"
CA-2015-109680,Fellowes-1244,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Fellowes,193,2,"22,9"
CA-2015-109855,Wilson-1245,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,Wilson Jones,15,2,"10,09"
CA-2015-109855,WD-1246,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,WD My Passport,119,3,"10,09"
CA-2015-109890,Griffin-1247,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,Griffin,18,2,"7,84"
CA-2015-109897,Seth-1248,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,Seth Thomas,"28,33",3,"10,99"
CA-2015-109897,BlackBerry-1249,BlackBerry Q10,Technology,Phones,Other,"125,94",8,"10,99"
CA-2015-109904,Newell-1250,Newell 315,Office Supplies,Art,Newell,6,3,"0,94"
CA-2015-109918,Message-1251,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book,"10,5",2,"2,11"
CA-2015-109918,Acme-1252,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,Acme,"6,75",4,"2,11"
CA-2015-109918,Avery-1253,Avery Legal 4-Ring Binder,Office Supplies,Binders,Avery,21,5,"2,11"
CA-2015-109932,Xerox-1254,Xerox 195,Office Supplies,Paper,Xerox,"6,88",2,"15,31"
CA-2015-109932,Recycled-1255,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,Other,"98,75",3,"15,31"
CA-2015-110030,12-1/2-1256,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Other,20,3,"9,96"
CA-2015-110065,Binney-1257,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,Binney & Smith,"2,29",7,"10,09"
CA-2015-110065,Plantronics-1258,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Plantronics,136,1,"10,09"
CA-2015-110072,Seth-1259,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,Seth Thomas,"29,38",4,"14,31"
CA-2015-110100,AT&T-1260,AT&T CL2909,Technology,Phones,AT&T,"125,83",3,"6,1"
CA-2015-110184,Fellowes-1261,Fellowes Super Stor/Drawer,Office Supplies,Storage,Fellowes,"27,78",9,"14,86"
CA-2015-110184,GE-1262,GE DSL Phone Line Filter,Technology,Phones,GE,40,8,"14,86"
CA-2015-110219,Global-1263,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,Global,"60,95",3,"24,34"
CA-2015-110352,Alphabetical-1264,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Other,15,2,"11,99"
CA-2015-110408,Gould-1265,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Gould Plastics,92,3,"6,81"
CA-2015-110408,Global-1266,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global,91,6,"6,81"
CA-2015-110408,Avaya-1267,Avaya IP Phone 1140E VoIP phone,Technology,Phones,Avaya,279,5,"6,81"
CA-2015-110422,Ultra-1268,Ultra Door Pull Handle,Furniture,Furnishings,Ultra,"10,42",3,"8,76"
CA-2015-110527,Avery-1269,Avery 494,Office Supplies,Labels,Avery,"2,63",8,"14,3"
CA-2015-110555,Eldon-1270,Eldon Simplefile Box Office,Office Supplies,Storage,Eldon,"12,43",7,"9,44"
CA-2015-110555,AT&T-1271,AT&T SB67148 SynJ,Technology,Phones,AT&T,"66,25",2,"9,44"
CA-2015-110555,Memorex-1272,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,"36,17",6,"9,44"
CA-2015-110611,Tennsco-1273,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco,21,5,"7,98"
CA-2015-110639,Xerox-1274,Xerox 1994,Office Supplies,Paper,Xerox,"6,5",4,"46,14"
CA-2015-110639,Personal-1275,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other,"11,5",4,"46,14"
CA-2015-110786,Avery-1276,Avery Hanging File Binders,Office Supplies,Binders,Avery,"5,83",3,"10,99"
CA-2015-110786,Xerox-1277,Xerox 1981,Office Supplies,Paper,Xerox,"5,25",4,"10,99"
CA-2015-110786,Stacking-1278,Stacking Trays by OIC,Furniture,Furnishings,Other,5,5,"10,99"
CA-2015-110786,Executive-1279,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,Executive Impressions,"11,83",6,"10,99"
CA-2015-110786,Mophie-1280,Mophie Juice Pack Helium for iPhone,Technology,Phones,Other,80,3,"10,99"
CA-2015-110786,Avery-1281,Avery 477,Office Supplies,Labels,Avery,"30,56",9,"10,99"
CA-2015-110786,DYMO-1282,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,Other,160,6,"10,99"
CA-2015-110849,Binney-1283,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Binney & Smith,"2,2",5,"14,86"
CA-2015-110849,Advantus-1284,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,Advantus,6,2,"14,86"
CA-2015-110849,Newell-1285,Newell 351,Office Supplies,Art,Newell,"3,25",4,"14,86"
CA-2015-110849,Ativa-1286,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,Ativa,90,4,"14,86"
CA-2015-111003,GBC-1287,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,GBC,15,3,"7,81"
CA-2015-111003,Boston-1288,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,Boston,"48,17",6,"7,81"
CA-2015-111059,Avery-1289,Avery Durable Poly Binders,Office Supplies,Binders,Avery,"5,42",3,"3,06"
CA-2015-111059,Ibico-1290,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Ibico,"52,5",2,"3,06"
CA-2015-111150,BIC-1291,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,BIC,"4,29",7,"13,31"
CA-2015-111150,Sabrent-1292,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Other,"6,86",7,"13,31"
CA-2015-111157,Xerox-1293,Xerox 1971,Office Supplies,Paper,Xerox 1971,"3,75",1,"7,98"
CA-2015-111157,Hypercom-1294,Hypercom P1300 Pinpad,Technology,Accessories,Other,"62,92",3,"7,98"
CA-2015-111192,Rush-1295,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,Rush,171,8,7
CA-2015-111360,Acco-1296,Acco Expandable Hanging Binders,Office Supplies,Binders,Acco,"6,67",3,"9,22"
CA-2015-111451,Vinyl-1297,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Other,"11,67",3,"22,37"
CA-2015-111451,Ibico-1298,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Ibico,"52,67",5,"22,37"
CA-2015-111451,Eldon-1299,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,Eldon,"90,83",3,"22,37"
CA-2015-111451,Global-1300,Global Deluxe Office Fabric Chairs,Furniture,Chairs,Global,"95,83",3,"22,37"
CA-2015-111451,Howard-1301,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,Howard Miller,"46,88",8,"22,37"
CA-2015-111500,Colored-1302,Colored Push Pins,Office Supplies,Fasteners,Other,"1,86",7,"13,72"
CA-2015-111500,Avery-1303,Avery Non-Stick Binders,Office Supplies,Binders,Avery,"4,5",4,"13,72"
CA-2015-111500,Xerox-1304,Xerox 1929,Office Supplies,Paper,Xerox,"22,8",5,"13,72"
CA-2015-111500,Logitech Gaming-1305,Logitech Gaming G510s - Keyboard,Technology,Accessories,Logitech,85,4,"13,72"
CA-2015-111773,Wilson-1306,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Wilson Jones,"5,83",3,"10,09"
CA-2015-111857,Xerox-1307,Xerox 1891,Office Supplies,Paper,Xerox,49,1,"2,77"
CA-2015-111871,Bush-1308,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Bush,"140,94",10,"2,77"
CA-2015-111899,OIC-1309,OIC Thumb-Tacks,Office Supplies,Fasteners,OIC,"1,04",6,"23,68"
CA-2015-111899,Boston-1310,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,Boston,"23,75",2,"23,68"
CA-2015-111934,Storex-1311,Storex Dura Pro Binders,Office Supplies,Binders,Storex,6,2,"24,83"
CA-2015-111934,Easy-staple-1312,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,35,1,"24,83"
CA-2015-111962,GBC-1313,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,GBC,"6,25",2,7
CA-2015-111962,Fellowes-1314,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes,"161,6",5,7
CA-2015-112158,Angle-D-1315,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D,"7,34",8,"23,55"
CA-2015-112158,Logitech-1316,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,30,4,"23,55"
CA-2015-112158,O'Sullivan-1317,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,O'Sullivan,221,5,"23,55"
CA-2015-112291,Staple-1318,Staple envelope,Office Supplies,Envelopes,Staple envelope,"5,5",2,"14,86"
CA-2015-112291,Enermax-1319,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Enermax,"20,67",3,"14,86"
CA-2015-112291,Logitech-1320,Logitech G600 MMO Gaming Mouse,Technology,Accessories,Logitech,80,2,"14,86"
CA-2015-112326,GBC-1321,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,GBC,10,2,"9,19"
CA-2015-112326,Avery-1322,Avery 508,Office Supplies,Labels,Avery,5,3,"9,19"
CA-2015-112326,SAFCO-1323,SAFCO Boltless Steel Shelving,Office Supplies,Storage,SAFCO,"113,75",3,"9,19"
CA-2015-112403,Avery-1324,Avery Round Ring Poly Binders,Office Supplies,Binders,Avery,"3,33",1,47
CA-2015-112718,Avery-1325,Avery Binder Labels,Office Supplies,Binders,Avery,"3,33",1,"14,61"
CA-2015-112837,Deflect-o-1326,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o,"42,67",3,"13,03"
CA-2015-112851,Tyvek-1327,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,Tyvek,61,3,"13,5"
CA-2015-113047,Advantus-1328,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,Advantus,4,3,"45,51"
CA-2015-113166,Xerox-1329,Xerox 1974,Office Supplies,Paper,Xerox,"6,25",2,"22,5"
CA-2015-113257,Longer-Life-1330,Longer-Life Soft White Bulbs,Furniture,Furnishings,Other,"3,21",7,"6,56"
CA-2015-113257,Razer-1331,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,Razer,100,4,"6,56"
CA-2015-113271,Prang-1332,Prang Drawing Pencil Set,Office Supplies,Art,Prang,3,2,"10,99"
CA-2015-113271,Avery-1333,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,Avery,"2,92",6,"10,99"
CA-2015-113271,Xerox-1334,Xerox 1967,Office Supplies,Paper,Xerox,"6,4",5,"10,99"
CA-2015-113271,Bush-1335,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,Bush,"141,18",1,"10,99"
CA-2015-113320,Longer-Life-1336,Longer-Life Soft White Bulbs,Furniture,Furnishings,Other,3,3,"5,33"
CA-2015-113320,Woodgrain-1337,Woodgrain Magazine Files by Perma,Office Supplies,Storage,Other,3,3,"5,33"
CA-2015-113320,Eldon-1338,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,"4,33",3,"5,33"
CA-2015-113362,Colored-1339,Colored Envelopes,Office Supplies,Envelopes,Other,"3,67",3,"13,27"
CA-2015-113362,Fellowes-1340,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes,"89,8",5,"13,27"
CA-2015-113383,Kensington-1341,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Kensington,"20,5",4,"21,85"
CA-2015-113383,Dana-1342,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,Dana,51,5,"21,85"
CA-2015-113579,White-1343,White GlueTop Scratch Pads,Office Supplies,Paper,Other,15,6,"6,7"
CA-2015-113768,EcoTones-1344,EcoTones Memo Sheets,Office Supplies,Paper,Other,4,2,"14,86"
CA-2015-113768,Iceberg-1345,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,Iceberg,"58,13",6,"14,86"
CA-2015-113859,Padded-1346,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,Other,"80,95",6,5
CA-2015-113880,Black-1347,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Other,"7,08",3,"5,58"
CA-2015-113880,Novimex-1348,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Novimex,"150,95",6,"5,58"
CA-2015-113887,Eaton-1349,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Other,55,1,"23,55"
CA-2015-113929,Boston-1350,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,Boston,"8,75",4,"6,35"
CA-2015-113929,Ibico-1351,Ibico Standard Transparent Covers,Office Supplies,Binders,Ibico,"16,67",3,"6,35"
CA-2015-113929,Staple-1352,Staple envelope,Office Supplies,Envelopes,Staple envelope,"8,2",5,"6,35"
CA-2015-113964,Avery-1353,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Avery,"5,63",4,"10,09"
CA-2015-114125,Avery-1354,Avery 49,Office Supplies,Labels,Avery,3,1,"14,86"
CA-2015-114125,Perma-1355,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Other,6,4,"14,86"
CA-2015-114125,Wilson-1356,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Wilson Jones,"8,75",6,"14,86"
CA-2015-114181,DIXON-1357,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon,"5,5",5,"6,23"
CA-2015-114181,Bestar-1358,Bestar Classic Bookcase,Furniture,Bookcases,Bestar,100,7,"6,23"
CA-2015-114195,Acco-1359,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Acco,5,2,"18,93"
CA-2015-114195,GBC-1360,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC,"24,44",3,"18,93"
CA-2015-114195,Howard-1361,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,Howard Miller,"43,13",2,"18,93"
CA-2015-114251,Wilson-1362,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones,"21,67",2,"7,98"
CA-2015-114251,Sony-1363,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony,13,5,"7,98"
CA-2015-114251,Memorex-1364,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Memorex,"36,25",2,"7,98"
CA-2015-114251,Tenex-1365,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,Tenex,"171,25",2,"7,98"
CA-2015-114251,Tennsco-1366,Tennsco Double-Tier Lockers,Office Supplies,Storage,Tennsco,225,6,"7,98"
CA-2015-114314,Self-Adhesive-1367,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Universal,7,1,"13,78"
CA-2015-114314,Eldon-1368,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,Eldon,"2,25",4,"13,78"
CA-2015-114321,Riverleaf-1369,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Other,10,2,"11,49"
CA-2015-114321,Safco-1370,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,SAFCO,"38,46",13,"11,49"
CA-2015-114321,GBC-1371,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,GBC,897,1,"11,49"
CA-2015-114335,Deflect-o-1372,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Deflect-o,"105,31",4,"6,63"
CA-2015-114433,Plantronics-1373,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Plantronics,50,3,"8,79"
CA-2015-114510,Staple-1374,Staple magnet,Office Supplies,Storage,Staple magnet,"10,5",2,"14,92"
CA-2015-114510,GBC-1375,GBC Wire Binding Combs,Office Supplies,Binders,GBC,"10,31",4,"14,92"
CA-2015-114510,Premium-1376,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Other,"38,75",2,"14,92"
CA-2015-114510,Carina-1377,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina,81,1,"14,92"
CA-2015-114510,Imation 30456-1378,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Imation,"6,92",12,"14,92"
CA-2015-114517,Hon-1379,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Hon,"44,17",2,"10,09"
CA-2015-114517,Belkin-1380,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,Belkin,19,3,"10,09"
CA-2015-114643,Staples-1381,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,5,3,"14,86"
CA-2015-114790,Xerox-1382,Xerox 198,Office Supplies,Paper,Xerox,5,3,"0,97"
CA-2015-114790,Maxell-1383,Maxell DVD-RAM Discs,Technology,Accessories,Maxell,"16,5",2,"0,97"
CA-2015-114790,Fellowes-1384,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,Fellowes,49,3,"0,97"
CA-2015-114790,Panasonic-1385,Panasonic KX-TG9471B,Technology,Phones,Panasonic,196,3,"0,97"
CA-2015-115049,Maxell-1386,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,Maxell,"17,5",11,"13,2"
CA-2015-115056,Belkin-1387,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,Belkin,"10,83",3,"52,85"
CA-2015-115084,Office-1388,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,Office Star,"100,83",6,"6,64"
CA-2015-115133,Maxell-1389,Maxell CD-R Discs,Technology,Accessories,Maxell,"1,88",2,"13,94"
CA-2015-115133,Hoover-1390,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,Hoover,"3,54",6,"13,94"
CA-2015-115133,Message-1391,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book,"10,31",4,"13,94"
CA-2015-115161,Sauder-1392,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,Sauder,"171,18",2,"17,7"
CA-2015-115259,Redi-Strip-1393,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,Other,"3,13",2,"5,73"
CA-2015-115259,Xerox-1394,Xerox 1921,Office Supplies,Paper,Xerox,10,3,"5,73"
CA-2015-115259,OIC-1395,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Other,"3,57",14,"5,73"
CA-2015-115259,Tyvek-1396,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Tyvek,"27,08",6,"5,73"
CA-2015-115336,GBC-1397,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,GBC,14,5,"13,2"
CA-2015-115357,Maxell-1398,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,Maxell,21,3,"9,62"
CA-2015-115791,GBC-1399,GBC Linen Binding Covers,Office Supplies,Binders,GBC,"31,67",2,"6,23"
CA-2015-115791,Round-1400,Round Specialty Laser Printer Labels,Office Supplies,Labels,Other,"12,5",3,"6,23"
CA-2015-115791,AT&T-1401,AT&T 841000 Phone,Technology,Phones,AT&T,"68,89",3,"6,23"
CA-2015-115791,DAX-1402,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,DAX,"26,46",6,"6,23"
CA-2015-115812,Newell-1403,Newell 322,Office Supplies,Art,Newell,"1,75",4,"14,86"
CA-2015-115812,DXL-1404,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL,"7,92",3,"14,86"
CA-2015-115812,Eldon-1405,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,Eldon,7,7,"14,86"
CA-2015-115812,Belkin-1406,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,Belkin,23,5,"14,86"
CA-2015-115812,Mitel-1407,Mitel 5320 IP Phone VoIP phone,Technology,Phones,Mitel,"188,96",6,"14,86"
